[ 2025-04-02 02:54:17,580 ] News query failed: "Unrecognized event news."
[ 2025-04-02 13:16:29,649 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:16:29,652 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:16:33,746 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:16:34,746 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:16:38,823 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:17:51,178 ] Retrying to obtain clipboard.
[ 2025-04-02 13:17:51,229 ] Retrying to obtain clipboard.
[ 2025-04-02 13:18:37,796 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-02 13:18:37,839 ] Disconnected from gameserver
[ 2025-04-02 13:18:41,875 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:18:42,410 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:18:42,462 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:18:42,464 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:18:46,596 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:18:47,646 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:18:51,724 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:19:36,055 ] Retrying to obtain clipboard.
[ 2025-04-02 13:22:25,705 ] Retrying to obtain clipboard.
[ 2025-04-02 13:22:25,755 ] Retrying to obtain clipboard.
[ 2025-04-02 13:22:25,807 ] Unable to obtain clipboard.
[ 2025-04-02 13:22:25,871 ] Retrying to obtain clipboard.
[ 2025-04-02 13:27:59,566 ] Retrying to obtain clipboard.
[ 2025-04-02 13:34:57,687 ] Retrying to obtain clipboard.
[ 2025-04-02 13:34:57,831 ] Retrying to obtain clipboard.
[ 2025-04-02 13:34:57,883 ] Retrying to obtain clipboard.
[ 2025-04-02 13:34:57,934 ] Unable to obtain clipboard.
[ 2025-04-02 13:38:06,007 ] Retrying to obtain clipboard.
[ 2025-04-02 13:38:06,058 ] Retrying to obtain clipboard.
[ 2025-04-02 13:38:06,109 ] Unable to obtain clipboard.
[ 2025-04-02 13:38:06,178 ] Retrying to obtain clipboard.
[ 2025-04-02 13:38:28,310 ] Retrying to obtain clipboard.
[ 2025-04-02 13:39:05,546 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-02 13:39:05,594 ] Disconnected from gameserver
[ 2025-04-02 13:39:40,510 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:39:40,782 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:39:40,834 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:39:40,836 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:39:44,946 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:39:45,946 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:39:50,046 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:39:50,050 ] Disconnected from gameserver
[ 2025-04-02 13:39:51,174 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:39:51,218 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:39:51,219 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:39:51,234 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:40:58,564 ] Retrying to obtain clipboard.
[ 2025-04-02 13:40:58,733 ] Retrying to obtain clipboard.
[ 2025-04-02 13:41:51,554 ] Retrying to obtain clipboard.
[ 2025-04-02 13:42:43,574 ] Retrying to obtain clipboard.
[ 2025-04-02 13:42:43,626 ] Retrying to obtain clipboard.
[ 2025-04-02 13:43:36,117 ] Retrying to obtain clipboard.
[ 2025-04-02 13:43:36,168 ] Retrying to obtain clipboard.
[ 2025-04-02 13:45:01,146 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-02 13:45:01,190 ] Disconnected from gameserver
[ 2025-04-02 13:45:04,181 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:45:04,654 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:45:04,712 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:45:04,715 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:45:08,795 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:45:09,795 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:45:13,895 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:45:13,899 ] Disconnected from gameserver
[ 2025-04-02 13:45:15,032 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:45:15,081 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:45:15,096 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:45:15,107 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:45:35,716 ] Retrying to obtain clipboard.
[ 2025-04-02 13:45:36,054 ] Retrying to obtain clipboard.
[ 2025-04-02 13:46:14,838 ] Retrying to obtain clipboard.
[ 2025-04-02 13:46:14,890 ] Retrying to obtain clipboard.
[ 2025-04-02 13:49:27,700 ] Retrying to obtain clipboard.
[ 2025-04-02 13:50:13,380 ] Retrying to obtain clipboard.
[ 2025-04-02 13:50:13,540 ] Retrying to obtain clipboard.
[ 2025-04-02 13:51:22,341 ] Retrying to obtain clipboard.
[ 2025-04-02 13:51:50,651 ] Retrying to obtain clipboard.
[ 2025-04-02 13:51:50,702 ] Retrying to obtain clipboard.
[ 2025-04-02 13:51:55,773 ] Retrying to obtain clipboard.
[ 2025-04-02 13:54:24,795 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-02 13:54:24,841 ] Disconnected from gameserver
[ 2025-04-02 13:54:29,095 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:54:29,514 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-02 13:54:29,568 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-02 13:54:29,570 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:54:33,646 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-02 13:54:34,646 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:54:38,736 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-02 13:57:23,196 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-02 13:57:23,239 ] Disconnected from gameserver
[ 2025-04-02 13:58:48,746 ] Retrying to obtain clipboard.
[ 2025-04-02 14:00:47,712 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 13:58:34,625 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2025-04-03 13:58:35,584 ] Using spritesheet cache size of 910
[ 2025-04-03 13:58:39,862 ] Asset loading complete
[ 2025-04-03 13:58:41,352 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x294a54b32a0), parent's thread is QThread(0x294a232f3e0), current thread is QSGRenderThread(0x294b420b450)
[ 2025-04-03 13:59:00,849 ] News query failed: "Unrecognized event news."
[ 2025-04-03 13:59:02,184 ] BattlEye: "Initialized (v1.249)"
[ 2025-04-03 13:59:02,184 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-04-03 13:59:02,184 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-04-03 13:59:02,185 ] BattlEye: "Config entry: GameID tibia"
[ 2025-04-03 13:59:02,185 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-04-03 13:59:02,283 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-03 13:59:02,292 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 13:59:04,319 ] News query failed: "Unrecognized event news."
[ 2025-04-03 13:59:06,401 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-03 13:59:07,452 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 13:59:11,551 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-03 13:59:11,558 ] Disconnected from gameserver
[ 2025-04-03 13:59:12,901 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-03 13:59:12,905 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 13:59:13,924 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 13:59:14,241 ] News query failed: "Unrecognized event news."
[ 2025-04-03 14:02:22,351 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-03 14:02:22,394 ] Disconnected from gameserver
[ 2025-04-03 14:03:02,039 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:03:02,581 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:03:02,640 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-03 14:03:02,645 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:03:02,661 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:03:32,436 ] Retrying to obtain clipboard.
[ 2025-04-03 14:03:37,801 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-03 14:03:37,839 ] Disconnected from gameserver
[ 2025-04-03 14:03:54,690 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:03:55,103 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:03:55,148 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-03 14:03:55,151 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:03:55,163 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:10:58,866 ] Retrying to obtain clipboard.
[ 2025-04-03 14:17:32,569 ] Retrying to obtain clipboard.
[ 2025-04-03 14:17:32,620 ] Retrying to obtain clipboard.
[ 2025-04-03 14:17:35,953 ] Retrying to obtain clipboard.
[ 2025-04-03 14:17:36,004 ] Retrying to obtain clipboard.
[ 2025-04-03 14:18:39,351 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-03 14:18:39,399 ] Disconnected from gameserver
[ 2025-04-03 14:18:54,152 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:18:54,518 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:18:54,567 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-03 14:18:54,571 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:18:54,584 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:19:21,902 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-03 14:19:21,944 ] Disconnected from gameserver
[ 2025-04-03 14:19:29,356 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:19:29,692 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-03 14:19:29,738 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-03 14:19:29,742 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:19:33,851 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-03 14:19:34,851 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:19:35,359 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-03 14:20:08,664 ] Retrying to obtain clipboard.
[ 2025-04-03 14:20:08,715 ] Retrying to obtain clipboard.
[ 2025-04-03 14:22:17,605 ] Retrying to obtain clipboard.
[ 2025-04-03 14:22:17,760 ] Retrying to obtain clipboard.
[ 2025-04-03 14:22:26,936 ] Retrying to obtain clipboard.
[ 2025-04-03 14:22:26,987 ] Retrying to obtain clipboard.
[ 2025-04-03 14:22:27,105 ] Retrying to obtain clipboard.
[ 2025-04-03 14:23:08,928 ] Retrying to obtain clipboard.
[ 2025-04-03 14:23:09,247 ] Retrying to obtain clipboard.
[ 2025-04-03 14:23:36,965 ] Retrying to obtain clipboard.
[ 2025-04-03 14:24:50,079 ] Retrying to obtain clipboard.
[ 2025-04-03 14:24:50,130 ] Retrying to obtain clipboard.
[ 2025-04-03 14:25:28,202 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-03 14:25:28,247 ] Disconnected from gameserver
[ 2025-04-03 14:28:16,278 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2025-04-03 14:28:16,436 ] Using spritesheet cache size of 910
[ 2025-04-03 14:28:17,510 ] Asset loading complete
[ 2025-04-03 14:28:18,480 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x2c61daa3a90), parent's thread is QThread(0x2c6154081a0), current thread is QSGRenderThread(0x2c6212de670)
[ 2025-04-03 14:28:36,516 ] BattlEye: "Initialized (v1.249)"
[ 2025-04-03 14:28:36,517 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-04-03 14:28:36,517 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-04-03 14:28:36,517 ] BattlEye: "Config entry: GameID tibia"
[ 2025-04-03 14:28:36,517 ] BattlEye: "Config entry: MasterPort 7171"
